42.07068516223188, -88.29358384737446, 4.748194761538752, 1687789711.0019243, 180.0, -83.93185874965631, 196.6532745361328, 13.666593551635742, 0.0, 0.0, 0.0, 1687789711.4738932
42.07068437947508, -88.29358650033521, 4.747599192526778, 1687789712.0019288, 180.0, -87.88264239498878, 197.70062255859375, 13.656558990478516, 0.0, 0.0, 0.0, 1687789711.603754
42.07068370476467, -88.29359003939157, 4.748432321701888, 1687789713.001933, 180.0, -87.88264239498878, 195.25718688964844, 13.65583324432373, 0.0, 0.0, 0.0, 1687789711.603754
42.070677775072376, -88.2936005318317, 4.745761366827305, 1687789714.001938, 103.08348826943173, -41.192409463815366, 143.6814422607422, 13.66254711151123, -0.0055319723, 0.05693851, -0.0010907673, 1687789713.974396
42.070674311662096, -88.29360267809193, 4.745066093044018, 1687789715.0019426, 86.66314864620986, -70.6416859790373, 187.44833374023438, 13.67055606842041, -0.23856547, 0.0029621895, 0.10603367, 1687789714.975247
42.07068113126174, -88.29359527643716, 4.745204538137236, 1687789716.0019474, 180.0, -80.46985738957467, 194.2994842529297, 13.678582191467285, -1.3203404, -0.01159072, 0.8352726, 1687789715.976059
42.070671510936265, -88.29358204566998, 4.7496106592589165, 1687789717.0019517, 102.2889895802468, -79.81084158527496, 190.6560821533203, 13.685227394104004, -2.4840105, -0.075057544, 1.6017383, 1687789716.976915
42.07066331865002, -88.29356138418903, 4.747619901865137, 1687789718.0019565, 37.54767378041635, -79.10462407040133, 190.7962188720703, 13.691245079040527, -3.6910002, -0.15049003, 2.3987215, 1687789717.977703
42.07066611946696, -88.29353865189903, 4.745861690180064, 1687789719.0019615, 27.972334622261645, -79.17763073722806, 189.31082153320312, 13.697519302368164, -4.9359164, -0.16323416, 3.219991, 1687789718.985466
42.070666598253986, -88.29352348937992, 4.744089799595834, 1687789720.0019665, 28.338362643313765, -82.31251174006823, 191.8072509765625, 13.70299243927002, -6.100078, -0.17276396, 4.059095, 1687789719.979436
42.070663704449885, -88.2935081057804, 4.744561744310486, 1687789721.0019712, 30.900014851258746, -83.37229489400457, 194.09559631347656, 13.70871353149414, -7.2221274, -0.1995159, 4.9266987, 1687789720.97995
42.07066264099724, -88.29349790838616, 4.747977698328725, 1687789722.0019765, 36.63950317090799, -82.82339289415492, 197.61502075195312, 13.712383270263672, -8.381312, -0.21418016, 5.690486, 1687789721.987911
42.07066199439036, -88.29348833702026, 4.749065178974122, 1687789723.0019813, 41.9139664373613, -81.70937273652581, 195.5050048828125, 13.718560218811035, -9.521074, -0.21480569, 6.439995, 1687789722.9815621
42.07065960822118, -88.29346378411607, 4.7477159613389714, 1687789724.0019855, 26.664277803644612, -81.20811070834904, 196.30909729003906, 13.721892356872559, -10.660545, -0.22832426, 7.2637043, 1687789723.98229
42.07066025651147, -88.29344319090931, 4.747082941312201, 1687789725.001991, 27.118971727863517, -82.53962610744946, 198.86341857910156, 13.725336074829102, -11.780651, -0.2797162, 8.07547, 1687789724.98316
42.07065944523789, -88.29343083749107, 4.745778086963832, 1687789726.0019965, 30.391536072690943, -83.19982499163069, 201.44737243652344, 13.729157447814941, -12.938984, -0.32623908, 8.879748, 1687789725.983992
42.07065932718732, -88.29341837634487, 4.741096486786826, 1687789727.0020008, 33.37181376231885, -82.20477793701612, 199.0524444580078, 13.732682228088379, -14.054061, -0.38394296, 9.742017, 1687789726.9849172
42.070659673117945, -88.29341155943423, 4.741632830278247, 1687789728.002006, 42.57783256453471, -83.25939435716067, 200.42198181152344, 13.735636711120605, -15.219888, -0.4275686, 10.505284, 1687789727.985687
42.07065799809822, -88.29339073493294, 4.742443045133315, 1687789729.0020113, 31.214926679196136, -83.96377941930409, 193.7409210205078, 13.738727569580078, -16.318407, -0.45474878, 11.339776, 1687789728.986243
42.07065874629621, -88.29337617195293, 4.74394204416954, 1687789730.0020168, 34.43943741408981, -81.5702368713049, 195.71771240234375, 13.741357803344727, -17.363802, -0.469633, 12.135473, 1687789729.987197
42.070659865548045, -88.29336271187618, 4.7452477072841335, 1687789731.002022, 36.8997187347017, -81.14036708625429, 192.07595825195312, 13.743324279785156, -18.491558, -0.4797089, 12.87169, 1687789730.987949
42.070653800901866, -88.29334837370405, 4.743021047235556, 1687789732.0020266, 36.933701508663574, -81.8795915488338, 192.78860473632812, 13.74505615234375, -19.67833, -0.5184614, 13.643822, 1687789731.988771
42.07065046121737, -88.29333373455884, 4.741221544509733, 1687789733.002032, 37.02154329638215, -81.3041195355567, 193.73211669921875, 13.747167587280273, -20.796204, -0.55741817, 14.376378, 1687789732.989656
42.070645922283425, -88.2933199312797, 4.741505891806762, 1687789734.0020373, 36.64675329235634, -83.32927825299086, 194.50238037109375, 13.75011920928955, -21.926075, -0.61080337, 15.1578865, 1687789733.990514
42.07063934077871, -88.29330743606576, 4.73965725917648, 1687789735.0020423, 39.50983329393952, -84.62028331738196, 194.164794921875, 13.751976013183594, -23.192106, -0.6521067, 15.681498, 1687789734.991256
42.07063267374213, -88.29329386152573, 4.73974187131872, 1687789736.0020473, 41.97059926228585, -83.14635362042684, 193.0730743408203, 13.753766059875488, -24.117636, -0.6335112, 16.254526, 1687789735.791745
